סמל ועדה_x,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,סמל ועדה_y,שם ועדה,סמל ישוב בחירות,שם ישוב בחירות,סמל קלפי,סמל רכוז,כתובת קלפי,מקום קלפי,נגישה,נגישה מיוחדת,בוחרי כנסת בפועל,Latitude,Longitude,preference,coalition_votes,opposition_votes,didnt_pass_votes,Preference,Category,Region
13,6229,ראשון לציון,8300,88.1,5,0,676,452,2,450,20,2,2,2,0,0,0,0,0,0,34,2,0,0,0,0,63,0,45,135,8,0,0,0,0,0,0,0,125,0,2,0,0,0,0,0,1,0,8,1,13.0,רחובות,8300.0,ראשון לציון,88.1,5.0,"דרובין יואל,35 ","בי""ס אשכולות",כ,כ,676.0,31.956276950000003,34.800272520191875,Opposition,179,253,18,מחל,Coalition,Rishon Letsiyon
13,6230,ראשון לציון,8300,88.2,5,0,676,430,0,430,26,2,5,1,0,0,0,0,0,0,33,0,2,0,0,0,71,0,16,100,17,0,0,0,1,0,0,0,147,0,2,0,0,0,0,0,0,0,7,0,13.0,רחובות,8300.0,ראשון לציון,88.2,5.0,"דרובין יואל,35 ","בי""ס אשכולות",כ, ,676.0,31.956276950000003,34.800272520191875,Opposition,141,260,29,פה,Opposition,Rishon Letsiyon
13,6231,ראשון לציון,8300,88.3,5,0,676,402,1,401,19,2,0,1,0,1,0,0,0,0,26,0,2,0,0,0,65,0,33,85,17,0,0,0,0,0,0,0,139,0,3,0,0,0,0,0,1,0,7,0,13.0,רחובות,8300.0,ראשון לציון,88.3,5.0,"דרובין יואל,35 ","בי""ס אשכולות", , ,676.0,31.956276950000003,34.800272520191875,Opposition,119,257,25,פה,Opposition,Rishon Letsiyon
13,6232,ראשון לציון,8300,88.4,5,0,676,433,4,429,20,1,2,3,0,2,0,0,0,0,22,0,1,0,0,0,63,0,36,101,13,0,0,0,0,0,0,0,158,0,1,0,0,0,0,0,2,0,4,0,13.0,רחובות,8300.0,ראשון לציון,88.4,5.0,"דרובין יואל,35 ","בי""ס אשכולות", , ,676.0,31.956276950000003,34.800272520191875,Opposition,130,279,20,פה,Opposition,Rishon Letsiyon
13,6233,ראשון לציון,8300,93.0,76,0,586,326,3,323,9,2,0,2,0,0,0,0,0,0,26,0,0,0,0,0,33,0,41,74,7,0,1,0,0,1,0,0,110,0,3,0,0,0,0,0,0,0,14,0,13.0,רחובות,8300.0,ראשון לציון,93.0,76.0,"דרובין יואל,37 ","בי""ס צליל מיתר",כ,כ,586.0,31.9576455,34.7993773,Opposition,116,193,14,פה,Opposition,Rishon Letsiyon
13,6234,ראשון לציון,8300,101.0,6,0,556,305,5,300,15,2,0,1,1,1,0,0,0,0,13,0,2,0,0,0,38,0,31,79,6,0,0,0,0,0,0,0,103,0,0,0,2,0,0,0,0,0,6,0,13.0,רחובות,8300.0,ראשון לציון,101.0,6.0,"כצנלסון,26 ","בי""ס בארי", , ,556.0,31.96813185,34.79557862482589,Opposition,99,188,13,פה,Opposition,Rishon Letsiyon
13,6235,ראשון לציון,8300,102.0,6,0,584,324,1,323,14,1,2,1,0,0,0,0,1,0,19,0,0,0,0,0,54,0,28,83,7,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,2,0,9,0,13.0,רחובות,8300.0,ראשון לציון,102.0,6.0,"כצנלסון,26 ","בי""ס בארי", , ,584.0,31.96813185,34.79557862482589,Opposition,112,198,13,פה,Opposition,Rishon Letsiyon
13,6236,ראשון לציון,8300,104.0,23,0,644,403,0,403,15,4,4,0,0,0,0,0,0,0,25,0,0,0,0,0,56,1,32,91,8,0,0,0,0,0,0,0,156,0,1,0,0,0,0,1,0,0,9,0,13.0,רחובות,8300.0,ראשון לציון,104.0,23.0,"האחים סמילצ'נסקי,22 ","חט""ע גימנסיה ריאלית", , ,644.0,31.96098105,34.79727788439048,Opposition,125,259,19,פה,Opposition,Rishon Letsiyon
13,6237,ראשון לציון,8300,105.0,6,0,632,389,2,387,20,1,4,3,0,0,1,0,0,0,23,0,2,0,0,0,42,1,47,91,11,0,2,0,0,0,0,0,122,0,1,0,0,0,0,1,8,1,6,0,13.0,רחובות,8300.0,ראשון לציון,105.0,6.0,"כצנלסון,26 ","בי""ס בארי",כ,כ,632.0,31.96813185,34.79557862482589,Opposition,123,231,33,פה,Opposition,Rishon Letsiyon
13,6238,ראשון לציון,8300,116.1,105,0,588,350,2,348,7,2,2,3,0,1,0,0,1,1,26,0,1,0,0,0,48,0,31,95,8,0,0,0,0,0,0,0,98,1,1,0,0,0,0,0,1,0,21,0,13.0,רחובות,8300.0,ראשון לציון,116.1,105.0,"המתנדבים,6 ","חט""ע מקיף ג העמית",כ,כ,588.0,31.9702757,34.79239418627881,Opposition,145,185,18,פה,Opposition,Rishon Letsiyon
13,6239,ראשון לציון,8300,116.2,105,0,588,304,0,304,10,1,1,3,0,0,0,0,0,0,21,1,3,0,0,0,41,0,28,79,8,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,1,2,8,0,13.0,רחובות,8300.0,ראשון לציון,116.2,105.0,"המתנדבים,6 ","חט""ע מקיף ג העמית",כ, ,588.0,31.9702757,34.79239418627881,Opposition,111,176,17,פה,Opposition,Rishon Letsiyon
13,6240,ראשון לציון,8300,116.3,105,0,588,364,3,361,9,1,2,3,0,0,0,0,0,0,30,1,1,0,0,0,54,0,29,106,8,0,0,0,0,0,0,0,103,0,1,0,0,0,0,0,0,0,13,0,13.0,רחובות,8300.0,ראשון לציון,116.3,105.0,"המתנדבים,6 ","חט""ע מקיף ג העמית", , ,588.0,31.9702757,34.79239418627881,Opposition,152,195,14,מחל,Coalition,Rishon Letsiyon
13,6241,ראשון לציון,8300,116.4,105,0,588,301,1,300,11,1,1,1,0,0,0,0,0,1,12,1,1,0,0,0,51,0,45,76,7,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,1,0,5,0,13.0,רחובות,8300.0,ראשון לציון,116.4,105.0,"המתנדבים,6 ","חט""ע מקיף ג העמית", , ,588.0,31.9702757,34.79239418627881,Opposition,94,193,13,פה,Opposition,Rishon Letsiyon
13,6242,ראשון לציון,8300,116.5,105,0,588,311,1,310,12,0,2,2,0,0,0,0,0,0,16,0,0,0,0,0,45,0,31,80,5,0,0,0,0,0,0,0,110,0,0,0,0,0,1,0,0,0,6,0,13.0,רחובות,8300.0,ראשון לציון,116.5,105.0,"המתנדבים,6 ","חט""ע מקיף ג העמית", , ,588.0,31.9702757,34.79239418627881,Opposition,104,198,8,פה,Opposition,Rishon Letsiyon
13,6243,ראשון לציון,8300,118.0,12,0,597,352,3,349,10,1,6,0,0,0,0,0,0,0,24,0,0,0,0,0,52,0,38,92,7,0,3,0,0,0,0,0,104,0,1,0,0,0,0,0,3,0,8,0,13.0,רחובות,8300.0,ראשון לציון,118.0,12.0,"אהרון וברוך,1 ","בי""ס יפה נוף", , ,597.0,31.9735789,34.7990278,Opposition,124,204,21,פה,Opposition,Rishon Letsiyon
13,6244,ראשון לציון,8300,203.0,23,0,699,267,0,267,9,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,30,0,26,83,9,0,0,0,1,0,0,0,75,0,3,0,0,0,0,0,0,0,4,0,13.0,רחובות,8300.0,ראשון לציון,203.0,23.0,"האחים סמילצ'נסקי,22 ","חט""ע גימנסיה ריאלית", , ,699.0,31.96098105,34.79727788439048,Opposition,113,140,14,מחל,Coalition,Rishon Letsiyon
13,6245,ראשון לציון,8300,213.1,11,0,652,426,3,423,9,0,7,0,0,0,0,0,0,0,36,0,3,0,0,0,64,0,26,132,8,0,1,0,0,0,0,0,112,0,0,0,0,0,0,0,3,1,21,0,13.0,רחובות,8300.0,ראשון לציון,213.1,11.0,"הירקון,4 ","בי""ס ידלין",כ,כ,652.0,31.96388065,34.79099518333334,Opposition,189,211,23,מחל,Coalition,Rishon Letsiyon
13,6246,ראשון לציון,8300,213.2,11,0,652,394,0,394,14,1,1,1,1,0,0,0,0,0,27,0,3,0,0,0,58,0,28,105,10,0,0,0,0,0,0,0,136,0,1,0,0,0,0,0,1,0,7,0,13.0,רחובות,8300.0,ראשון לציון,213.2,11.0,"הירקון,4 ","בי""ס ידלין",כ, ,652.0,31.96388065,34.79099518333334,Opposition,140,236,18,פה,Opposition,Rishon Letsiyon
13,6247,ראשון לציון,8300,213.3,11,0,652,413,3,410,20,1,2,3,0,0,0,0,0,0,24,0,4,0,0,0,51,0,37,99,11,0,0,0,0,0,0,0,141,2,1,0,1,0,0,0,3,0,10,0,13.0,רחובות,8300.0,ראשון לציון,213.3,11.0,"הירקון,4 ","בי""ס ידלין",כ, ,652.0,31.96388065,34.79099518333334,Opposition,136,249,25,פה,Opposition,Rishon Letsiyon
13,6248,ראשון לציון,8300,213.4,11,0,652,416,2,414,21,3,4,3,0,1,0,0,0,0,36,0,0,0,0,0,45,0,37,96,13,0,0,0,0,0,0,0,145,0,1,0,0,0,1,0,4,0,4,0,13.0,רחובות,8300.0,ראשון לציון,213.4,11.0,"הירקון,4 ","בי""ס ידלין", , ,652.0,31.96388065,34.79099518333334,Opposition,139,249,26,פה,Opposition,Rishon Letsiyon
13,6249,ראשון לציון,8300,213.5,11,0,649,408,1,407,15,2,4,1,0,0,0,0,0,0,31,0,1,0,0,0,52,0,33,87,11,0,0,0,0,0,0,0,156,1,1,0,1,0,0,0,4,0,7,0,13.0,רחובות,8300.0,ראשון לציון,213.5,11.0,"הירקון,4 ","בי""ס ידלין", , ,649.0,31.96388065,34.79099518333334,Opposition,126,256,25,פה,Opposition,Rishon Letsiyon
13,6250,ראשון לציון,8300,225.1,2,0,596,393,0,393,21,0,1,2,0,0,0,0,0,0,30,0,1,0,0,0,61,0,19,110,13,0,0,0,1,0,0,0,117,0,2,0,0,0,0,0,3,0,12,0,13.0,רחובות,8300.0,ראשון לציון,225.1,2.0,"הבריגדה,10 ","חט""ב אחרון הבילויים",כ,כ,596.0,31.9703534,34.7904448,Opposition,154,218,21,פה,Opposition,Rishon Letsiyon
13,6251,ראשון לציון,8300,225.2,2,0,596,402,0,402,14,1,1,1,0,0,0,0,0,0,19,0,2,0,0,0,72,0,18,80,7,0,0,0,0,0,0,0,178,0,1,0,0,1,0,1,4,0,2,0,13.0,רחובות,8300.0,ראשון לציון,225.2,2.0,"הבריגדה,10 ","חט""ב אחרון הבילויים",כ, ,596.0,31.9703534,34.7904448,Opposition,102,282,18,פה,Opposition,Rishon Letsiyon
13,6252,ראשון לציון,8300,225.3,2,0,596,383,2,381,10,1,1,0,0,0,0,0,0,0,28,0,3,0,0,0,61,0,21,105,5,0,0,0,0,0,0,0,137,0,3,0,0,0,0,0,0,0,6,0,13.0,רחובות,8300.0,ראשון לציון,225.3,2.0,"הבריגדה,10 ","חט""ב אחרון הבילויים",כ, ,596.0,31.9703534,34.7904448,Opposition,139,229,13,פה,Opposition,Rishon Letsiyon
13,6253,ראשון לציון,8300,225.4,2,0,594,389,2,387,25,3,9,2,1,0,0,0,0,0,17,0,1,0,0,0,71,0,23,70,10,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,6,0,13.0,רחובות,8300.0,ראשון לציון,225.4,2.0,"הבריגדה,10 ","חט""ב אחרון הבילויים",כ, ,594.0,31.9703534,34.7904448,Opposition,95,268,24,פה,Opposition,Rishon Letsiyon
13,6254,ראשון לציון,8300,227.0,6,0,550,338,2,336,15,0,0,2,0,0,0,0,0,0,17,0,3,0,0,0,54,0,25,84,4,0,0,0,0,0,0,0,119,1,2,0,0,0,0,0,3,0,7,0,13.0,רחובות,8300.0,ראשון לציון,227.0,6.0,"כצנלסון,26 ","בי""ס בארי", , ,550.0,31.96813185,34.79557862482589,Opposition,110,213,13,פה,Opposition,Rishon Letsiyon
13,6255,ראשון לציון,8300,247.1,42,0,613,462,4,458,13,1,7,0,0,0,0,0,0,0,45,0,4,0,0,0,86,0,21,109,9,0,0,0,0,0,0,1,146,0,0,0,0,0,0,0,0,0,15,1,13.0,רחובות,8300.0,ראשון לציון,247.1,42.0,"ויניק,39 ","בי""ס ניצנים",כ,כ,613.0,31.9574216,34.793386050316606,Opposition,169,267,22,פה,Opposition,Rishon Letsiyon
13,6256,ראשון לציון,8300,247.2,42,0,613,455,3,452,18,3,5,4,0,0,0,0,0,0,40,0,3,0,0,0,91,0,21,97,19,0,0,0,0,0,0,0,142,0,1,0,0,0,0,0,3,0,3,2,13.0,רחובות,8300.0,ראשון לציון,247.2,42.0,"ויניק,39 ","בי""ס ניצנים",כ, ,613.0,31.9574216,34.793386050316606,Opposition,144,272,36,פה,Opposition,Rishon Letsiyon
13,6257,ראשון לציון,8300,247.3,42,0,613,446,5,441,17,2,5,1,0,2,0,0,0,0,30,0,0,0,0,0,91,0,6,112,9,0,0,0,0,0,0,0,149,0,2,0,0,0,0,0,1,0,14,0,13.0,רחובות,8300.0,ראשון לציון,247.3,42.0,"ויניק,39 ","בי""ס ניצנים", , ,613.0,31.9574216,34.793386050316606,Opposition,157,265,19,פה,Opposition,Rishon Letsiyon
13,6258,ראשון לציון,8300,247.4,42,0,613,425,1,424,25,2,2,1,0,0,0,0,0,0,26,0,0,0,0,0,84,0,17,103,16,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,10,1,13.0,רחובות,8300.0,ראשון לציון,247.4,42.0,"ויניק,39 ","בי""ס ניצנים", , ,613.0,31.9574216,34.793386050316606,Opposition,140,263,21,פה,Opposition,Rishon Letsiyon
13,6259,ראשון לציון,8300,247.5,42,0,610,443,0,443,25,1,6,1,0,0,0,0,0,0,21,0,3,0,0,0,72,0,23,93,22,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,3,0,2,0,13.0,רחובות,8300.0,ראשון לציון,247.5,42.0,"ויניק,39 ","בי""ס ניצנים", , ,610.0,31.9574216,34.793386050316606,Opposition,117,291,35,פה,Opposition,Rishon Letsiyon
13,6260,ראשון לציון,8300,256.0,121,0,652,489,2,487,6,1,1,5,0,0,0,0,0,0,62,0,1,0,0,0,38,0,3,225,6,0,0,0,0,0,0,1,54,0,1,0,0,0,1,0,3,0,79,0,13.0,רחובות,8300.0,ראשון לציון,256.0,121.0,"הרב צאלח משה,23 ",מועדון גימלאים,כ,כ,652.0,31.9859031,34.8048998,Coalition,371,102,14,מחל,Coalition,Rishon Letsiyon
13,6261,ראשון לציון,8300,504.1,122,0,607,451,3,448,10,2,3,9,0,0,0,0,0,0,44,0,1,0,0,0,62,0,11,169,7,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,28,0,13.0,רחובות,8300.0,ראשון לציון,504.1,122.0,"העצמאות,37 ","בי""ס המעיין - תיכון מקיף י""ב",כ,כ,607.0,31.98178335,34.800573322758424,Coalition,250,185,13,מחל,Coalition,Rishon Letsiyon
13,6262,ראשון לציון,8300,504.2,122,0,607,476,0,476,11,2,5,2,0,0,0,0,0,0,57,0,0,0,0,0,70,0,11,152,12,0,0,0,1,0,0,0,136,0,0,0,0,0,0,0,2,0,15,0,13.0,רחובות,8300.0,ראשון לציון,504.2,122.0,"העצמאות,37 ","בי""ס המעיין - תיכון מקיף י""ב",כ,כ,607.0,31.98178335,34.800573322758424,Opposition,226,228,22,מחל,Coalition,Rishon Letsiyon
13,6263,ראשון לציון,8300,504.3,122,0,607,483,0,483,20,5,5,3,0,0,0,0,0,0,46,0,0,0,0,0,81,0,21,139,6,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,4,0,15,0,13.0,רחובות,8300.0,ראשון לציון,504.3,122.0,"העצמאות,37 ","בי""ס המעיין - תיכון מקיף י""ב",כ, ,607.0,31.98178335,34.800573322758424,Opposition,203,260,20,מחל,Coalition,Rishon Letsiyon
13,6264,ראשון לציון,8300,504.4,122,0,607,490,4,486,14,1,4,1,0,1,0,0,0,0,55,0,0,0,0,0,82,0,16,159,4,0,0,0,0,1,0,0,124,0,2,0,0,0,0,0,1,0,21,0,13.0,רחובות,8300.0,ראשון לציון,504.4,122.0,"העצמאות,37 ","בי""ס המעיין - תיכון מקיף י""ב", , ,607.0,31.98178335,34.800573322758424,Opposition,236,237,13,מחל,Coalition,Rishon Letsiyon
13,6265,ראשון לציון,8300,504.5,122,0,607,481,3,478,18,2,4,1,0,0,0,0,0,0,43,0,1,0,0,0,67,0,7,184,4,0,0,0,0,0,0,0,126,0,1,0,1,0,0,0,2,0,17,0,13.0,רחובות,8300.0,ראשון לציון,504.5,122.0,"העצמאות,37 ","בי""ס המעיין - תיכון מקיף י""ב", , ,607.0,31.98178335,34.800573322758424,Coalition,245,218,15,מחל,Coalition,Rishon Letsiyon
13,6266,ראשון לציון,8300,504.6,122,0,607,463,2,461,21,3,6,1,0,0,0,0,0,0,27,0,3,1,0,0,59,0,15,143,11,0,0,0,0,2,0,0,150,1,0,0,0,0,0,0,3,0,15,0,13.0,רחובות,8300.0,ראשון לציון,504.6,122.0,"העצמאות,37 ","בי""ס המעיין - תיכון מקיף י""ב", , ,607.0,31.98178335,34.800573322758424,Opposition,186,245,30,פה,Opposition,Rishon Letsiyon
13,6267,ראשון לציון,8300,504.7,122,0,601,462,3,459,14,1,2,1,0,0,0,0,0,0,35,0,1,1,0,0,74,0,19,139,10,0,0,0,0,1,0,0,144,0,0,0,1,0,0,0,1,0,13,2,13.0,רחובות,8300.0,ראשון לציון,504.7,122.0,"העצמאות,37 ","בי""ס המעיין - תיכון מקיף י""ב", , ,601.0,31.98178335,34.800573322758424,Opposition,188,251,20,פה,Opposition,Rishon Letsiyon
13,6268,ראשון לציון,8300,505.1,26,0,596,461,3,458,12,0,2,1,0,1,0,0,0,0,26,0,0,0,0,0,60,0,17,202,5,0,0,0,0,0,0,0,92,0,2,1,0,0,1,0,2,0,34,0,13.0,רחובות,8300.0,ראשון לציון,505.1,26.0,"הרב צאלח משה,4 ","בי""ס יסודי אליאב",כ,כ,596.0,31.9859031,34.8048998,Coalition,263,182,13,מחל,Coalition,Rishon Letsiyon
13,6269,ראשון לציון,8300,505.2,26,0,596,434,0,434,10,1,1,1,1,0,0,0,0,0,50,0,1,0,0,0,73,0,31,121,7,0,0,0,0,0,0,0,105,0,1,0,0,0,0,0,1,0,30,0,13.0,רחובות,8300.0,ראשון לציון,505.2,26.0,"הרב צאלח משה,4 ","בי""ס יסודי אליאב",כ, ,596.0,31.9859031,34.8048998,Opposition,202,219,13,מחל,Coalition,Rishon Letsiyon
13,6270,ראשון לציון,8300,505.3,26,0,596,456,1,455,8,3,2,1,0,0,0,0,0,0,51,0,2,0,0,0,74,0,11,172,4,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,1,0,49,0,13.0,רחובות,8300.0,ראשון לציון,505.3,26.0,"הרב צאלח משה,4 ","בי""ס יסודי אליאב",כ, ,596.0,31.9859031,34.8048998,Coalition,273,170,12,מחל,Coalition,Rishon Letsiyon
13,6271,ראשון לציון,8300,505.4,26,0,596,430,1,429,6,4,2,0,0,0,0,0,0,0,40,0,0,0,0,0,56,0,12,194,0,0,0,0,0,0,0,0,78,1,1,0,0,0,0,0,0,0,35,0,13.0,רחובות,8300.0,ראשון לציון,505.4,26.0,"הרב צאלח משה,4 ","בי""ס יסודי אליאב",כ, ,596.0,31.9859031,34.8048998,Coalition,269,152,8,מחל,Coalition,Rishon Letsiyon
13,6272,ראשון לציון,8300,505.5,26,0,594,429,4,425,6,2,3,1,0,0,0,0,0,0,27,0,2,0,0,0,56,0,24,160,1,0,0,0,0,0,0,0,114,0,1,0,0,0,0,0,2,0,26,0,13.0,רחובות,8300.0,ראשון לציון,505.5,26.0,"הרב צאלח משה,4 ","בי""ס יסודי אליאב", , ,594.0,31.9859031,34.8048998,Coalition,214,200,11,מחל,Coalition,Rishon Letsiyon
13,6273,ראשון לציון,8300,2.0,40,0,534,372,1,371,6,0,2,2,0,0,1,0,0,0,51,0,2,0,0,0,29,0,13,165,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,72,0,13.0,רחובות,8300.0,ראשון לציון,2.0,40.0,"סילבר,2 ","מתנ""ס רמת אליהו", , ,534.0,31.98459765,34.78627007023323,Coalition,290,74,7,מחל,Coalition,Rishon Letsiyon
13,6274,ראשון לציון,8300,3.0,3,0,538,271,1,270,6,0,1,1,0,0,0,0,0,0,35,0,0,0,0,0,33,0,11,121,4,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,34,0,13.0,רחובות,8300.0,ראשון לציון,3.0,3.0,"הרב נורוק,10 ",ישיבה תיכונית מדעית, , ,538.0,31.9835386,34.7909402,Coalition,191,73,6,מחל,Coalition,Rishon Letsiyon
13,6275,ראשון לציון,8300,4.0,40,0,525,300,5,295,3,0,1,2,0,0,0,0,0,0,38,1,0,0,0,0,35,0,18,117,4,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,1,32,1,13.0,רחובות,8300.0,ראשון לציון,4.0,40.0,"סילבר,2 ","מתנ""ס רמת אליהו", , ,525.0,31.98459765,34.78627007023323,Coalition,189,97,9,מחל,Coalition,Rishon Letsiyon
13,6276,ראשון לציון,8300,5.0,3,0,516,312,1,311,4,0,3,7,0,0,0,0,0,0,54,0,2,0,0,0,36,0,2,140,4,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,32,0,13.0,רחובות,8300.0,ראשון לציון,5.0,3.0,"הרב נורוק,10 ",ישיבה תיכונית מדעית,כ,כ,516.0,31.9835386,34.7909402,Coalition,233,69,9,מחל,Coalition,Rishon Letsiyon
13,6277,ראשון לציון,8300,6.0,3,0,569,302,3,299,3,0,0,1,0,0,0,0,0,0,45,0,1,0,0,0,40,0,12,136,1,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,1,1,35,1,13.0,רחובות,8300.0,ראשון לציון,6.0,3.0,"הרב נורוק,10 ",ישיבה תיכונית מדעית, , ,569.0,31.9835386,34.7909402,Coalition,217,76,6,מחל,Coalition,Rishon Letsiyon
13,6278,ראשון לציון,8300,7.0,40,0,601,347,7,340,5,1,3,1,0,0,0,0,0,0,42,0,1,0,0,0,52,0,18,121,7,0,1,0,0,0,1,0,34,0,1,0,0,0,0,1,0,1,49,1,13.0,רחובות,8300.0,ראשון לציון,7.0,40.0,"סילבר,2 ","מתנ""ס רמת אליהו", , ,601.0,31.98459765,34.78627007023323,Coalition,213,109,18,מחל,Coalition,Rishon Letsiyon
13,6279,ראשון לציון,8300,8.0,40,0,598,313,1,312,2,0,3,10,0,0,0,0,0,0,52,0,2,0,0,1,23,0,14,131,1,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,1,0,39,0,13.0,רחובות,8300.0,ראשון לציון,8.0,40.0,"סילבר,2 ","מתנ""ס רמת אליהו", , ,598.0,31.98459765,34.78627007023323,Coalition,232,71,9,מחל,Coalition,Rishon Letsiyon
13,6280,ראשון לציון,8300,9.0,3,0,621,362,2,360,10,1,1,3,0,1,0,0,0,0,45,0,1,0,0,1,63,0,14,139,3,0,0,0,0,0,0,2,16,0,2,0,0,0,0,0,1,0,56,1,13.0,רחובות,8300.0,ראשון לציון,9.0,3.0,"הרב נורוק,10 ",ישיבה תיכונית מדעית, , ,621.0,31.9835386,34.7909402,Coalition,243,106,11,מחל,Coalition,Rishon Letsiyon
13,6281,ראשון לציון,8300,10.0,4,0,521,276,5,271,0,1,1,2,0,0,0,0,0,0,28,0,0,0,0,0,26,0,33,131,2,0,1,0,0,0,0,0,22,0,2,0,0,0,0,0,0,0,22,0,13.0,רחובות,8300.0,ראשון לציון,10.0,4.0,"אנילביץ,34 ",ישיבת הסדר, , ,521.0,31.9837937,34.7898494,Coalition,183,81,7,מחל,Coalition,Rishon Letsiyon
13,6282,ראשון לציון,8300,12.0,40,0,561,301,3,298,3,5,2,1,0,0,0,0,0,0,33,0,2,0,0,0,37,0,16,128,1,0,0,0,0,0,0,0,37,1,1,0,1,0,0,0,2,0,28,0,13.0,רחובות,8300.0,ראשון לציון,12.0,40.0,"סילבר,2 ","מתנ""ס רמת אליהו", , ,561.0,31.98459765,34.78627007023323,Coalition,190,93,15,מחל,Coalition,Rishon Letsiyon
13,6283,ראשון לציון,8300,95.0,3,0,623,340,2,338,10,1,0,3,0,0,0,0,0,0,56,0,1,0,0,0,50,0,10,125,2,0,1,0,0,0,0,1,19,0,1,0,0,0,0,0,2,0,56,0,13.0,רחובות,8300.0,ראשון לציון,95.0,3.0,"הרב נורוק,10 ",ישיבה תיכונית מדעית, , ,623.0,31.9835386,34.7909402,Coalition,240,90,8,מחל,Coalition,Rishon Letsiyon
13,6284,ראשון לציון,8300,96.0,3,0,574,358,4,354,9,0,2,3,0,0,0,0,0,0,55,0,1,0,0,0,43,1,21,139,5,1,0,0,0,3,0,0,22,1,0,0,0,0,0,0,0,0,47,1,13.0,רחובות,8300.0,ראשון לציון,96.0,3.0,"הרב נורוק,10 ",ישיבה תיכונית מדעית, , ,574.0,31.9835386,34.7909402,Coalition,244,95,15,מחל,Coalition,Rishon Letsiyon
13,6285,ראשון לציון,8300,98.0,3,0,645,316,5,311,10,2,2,1,1,1,0,0,0,0,39,0,0,0,0,0,31,1,14,146,0,1,0,0,0,0,1,0,16,0,0,0,0,0,0,0,1,2,42,0,13.0,רחובות,8300.0,ראשון לציון,98.0,3.0,"הרב נורוק,10 ",ישיבה תיכונית מדעית, , ,645.0,31.9835386,34.7909402,Coalition,228,72,11,מחל,Coalition,Rishon Letsiyon
13,6286,ראשון לציון,8300,150.1,124,0,639,461,2,459,11,2,4,1,0,0,0,0,0,0,43,0,7,0,0,0,73,0,14,162,4,0,0,0,1,0,0,0,107,0,0,0,0,0,0,0,1,0,29,0,13.0,רחובות,8300.0,ראשון לציון,150.1,124.0,"החלמונית,19 ","בי""ס רננים", , ,639.0,31.9747317,34.78439503132831,Coalition,235,205,19,מחל,Coalition,Rishon Letsiyon
13,6287,ראשון לציון,8300,150.2,124,0,639,446,1,445,15,2,3,1,0,0,0,0,0,0,33,0,4,0,0,0,73,0,28,135,4,0,0,0,1,0,0,0,122,0,0,0,0,0,0,0,0,0,24,0,13.0,רחובות,8300.0,ראשון לציון,150.2,124.0,"החלמונית,19 ","בי""ס רננים", , ,639.0,31.9747317,34.78439503132831,Opposition,193,238,14,מחל,Coalition,Rishon Letsiyon
13,6288,ראשון לציון,8300,150.3,124,0,639,473,1,472,14,2,4,3,0,0,0,0,0,0,48,0,1,0,0,0,81,0,19,165,2,0,0,0,0,0,0,0,112,0,1,0,0,0,0,0,1,0,19,0,13.0,רחובות,8300.0,ראשון לציון,150.3,124.0,"החלמונית,19 ","בי""ס רננים", , ,639.0,31.9747317,34.78439503132831,Coalition,235,226,11,מחל,Coalition,Rishon Letsiyon
13,6289,ראשון לציון,8300,150.4,124,0,639,459,0,459,8,2,2,5,0,0,0,0,0,0,57,0,3,0,0,0,63,0,19,163,10,0,1,0,0,0,0,0,110,0,3,0,0,0,0,0,1,0,11,1,13.0,רחובות,8300.0,ראשון לציון,150.4,124.0,"החלמונית,19 ","בי""ס רננים", , ,639.0,31.9747317,34.78439503132831,Coalition,236,200,23,מחל,Coalition,Rishon Letsiyon
13,6290,ראשון לציון,8300,150.5,124,0,639,458,1,457,12,2,2,3,0,0,0,0,0,0,39,0,3,0,0,0,73,0,22,145,15,0,0,0,0,0,0,0,121,1,0,0,0,0,0,0,4,0,15,0,13.0,רחובות,8300.0,ראשון לציון,150.5,124.0,"החלמונית,19 ","בי""ס רננים", , ,639.0,31.9747317,34.78439503132831,Opposition,202,228,27,מחל,Coalition,Rishon Letsiyon
